id,address,location
1570,北塔区智佳花园3栋1号,"111.446313,27.250125"
1571,北塔区九盛北海2栋0010003号,"111.454589,27.249147"
1572,双清区汽车东站候车室,"111.487237,27.239241"
1573,大祥区城南街道祭旗社区3组,"111.448833,27.215615"
1574,大祥区火车南站魏源酒店11号门面,"111.457548,27.214635"
1575,大祥区城南街道马蹄社区,"111.486640,27.156740"
1576,大祥区雨溪镇新冲村9组307号,"111.412907,27.159144"
1577,北塔区资江一桥桥头,"111.471613,27.243623"
1578,北塔区新渡社区15组,"111.428477,27.242426"
1579,北塔区茶元头樟木2组193号,"111.395727,27.211200"
1580,大祥区雨溪街道雨溪社区雨河路505号,"111.417185,27.180239"
1581,双清区高崇山镇浏阳村23组,"111.571028,27.262540"
1582,双清区建设路御景园8栋13号,"111.487377,27.238117"
1583,大祥区神滩村6组,"111.426594,27.229911"
1584,双清区双坡南路2栋,"111.496474,27.234021"
1585,北塔区资枣社区安置房6栋1单元门面,"111.448485,27.250543"
1586,大祥区敏州东路青城国际1-2号楼1层001008号门面,"111.460170,27.221232"
1587,双清区东大路虹桥电话亭,"111.493603,27.242797"
1588,大祥区邵州西路和福佳园2号栋一楼10-11号门面,"111.447971,27.213873"
1589,大祥区檀江乡多田村1组25号,"111.506751,27.167660"
1590,大祥区城南园艺场马鞍工区卫东队,"111.445432,27.205733"
1591,双清区城东乡洋溪桥百合村10组,"111.494330,27.291502"
1592,大祥区沙井头52号2单元101号,"111.468676,27.234801"
1593,大祥区百春园幼儿园6号门面,"111.452090,27.223107"
1594,大祥区城南乡祭旗社区,"111.448833,27.215615"
1595,大祥区城北路临津门口头,"111.460624,27.236480"
1596,双清区湘桂黔建材城二期B区七栋一单元一楼01号,"111.508969,27.241922"
1597,双清区中南制药厂门口,"111.510259,27.262106"
1598,双清区工业街田江路6号门面,"111.486133,27.251085"
1599,双清区通衡街39号13栋,"111.478212,27.236804"
1600,双清区白云社区白云分理处,"111.505472,27.262056"
1601,北塔区陈家桥乡望城坡村7组21号,"111.427805,27.266361"
1602,大祥区宝庆中路141号(红卫派出所下面),"111.470694,27.233046"
1603,北塔区新渡村51号,"111.431928,27.241376"
1604,北塔区陈家桥乡乡政府门口,"111.421234,27.268427"
1605,双清区东大路交警支队大门口,"111.489584,27.241652"
1606,大祥区七里坪小区湖口井路旁,"111.443779,27.203539"
1607,大祥区面铺乡罗市社区2组,"111.473961,27.142278"
1608,大祥区城南街道紫霞村6组483号,"111.481146,27.183330"
1609,大祥区城北路16-20号4栋13号门面,"111.468360,27.239570"
1610,双清区高崇山镇原供销社,"111.592730,27.257465"
1611,大祥区檀江街道双江村25组,"111.504202,27.194457"
1612,北塔区江北状元1栋4单元门面,"111.450213,27.243214"
1613,大祥区檀江乡荷叶村12组,"111.495650,27.158569"
1614,大祥区城南街道六甲村6组113号,"111.478870,27.163966"
1615,大祥区城南街道檀江村8组,"111.491710,27.163926"
1616,大祥区铜铃路家园小区第七栋一层,"111.439091,27.221452"
1617,双清区龙须塘华轩东润馨苑13号门面,"111.494587,27.250654"
1618,北塔区茶元头乡兴隆村马路组7号,"111.397093,27.235013"
1619,北塔区观音庵农贸市场旁,"111.465630,27.249000"
1620,北塔区高撑安置地,"111.455202,27.263085"
1621,双清区邵水东路178号,"111.476936,27.213174"
1622,大祥区火车南站建材城金泉绿景苑7号楼,"111.454814,27.217348"
1623,大祥区职业技术学院7栋公寓楼门面,"111.429580,27.190971"
1624,大祥区火车南站出口40号地,"111.462127,27.214494"
1625,双清区塔北路晏家垅社区肉联厂对面,"111.487744,27.246536"
1626,大祥区城南街道戴家社区6组6号,"111.469207,27.223548"
1627,大祥区宝庆中路223号,"111.464468,27.232119"
1628,北塔区江北大市场1栋,"111.454208,27.242949"
1629,大祥区九十亭社区27号地,"111.467627,27.215002"
1630,双清区火车站乡跃进村第九组,"111.517160,27.253606"
1631,大祥区双拥路南星花园10栋门面,"111.457439,27.227051"
1632,大祥区滑石新村乔家院子邵塘路2号门面,"111.455775,27.225456"
1633,双清区建设路综合楼门面,"111.485565,27.233232"
1634,双清区汽车东站重点建设物质公司综合楼1号,"111.487237,27.239241"
1635,大祥区火车南站13号地5栋北边第一间门面,"111.462127,27.214494"
1636,大祥区敏州西路与雪峰路交叉路口,"111.437549,27.233992"
1637,双清区石桥乡陶家冲社区5组,"111.499889,27.235456"
1638,大祥区百春园85栋8号门面,"111.451919,27.223646"
1639,双清区高崇山镇谢姜村8组,"111.581147,27.250004"
1640,大祥区长新街综合楼1-2号,"111.460250,27.236216"
1641,大祥区雨溪街道唐四社区16组,"111.439091,27.221452"
1642,大祥区梅子村七组,"111.439091,27.221452"
1643,大祥区城北路沿江桥头,"111.589510,27.199028"
1644,双清区机电大市场里A4栋37、38号门面,"111.512512,27.245382"
1645,大祥区青城国际六栋107号门面,"111.459400,27.222313"
1646,大祥区双园路农贸市场对面,"111.457396,27.217660"
1647,大祥区白洲社区汇福郦城小区东北方一栋,"111.436465,27.221773"
1648,大祥区敏州西路A栋1-2号,"111.441907,27.221004"
1649,北塔区蔡锷路市华力公司大门口,"111.455779,27.242524"
1650,双清区邵水东路6中路口,"111.476936,27.213174"
1651,大祥区檀江乡9组26号,"111.439091,27.221452"
1652,北塔区茶元头乡邵阳监狱内,"111.399941,27.234983"
1653,大祥区马蹄村12-8号安置地,"111.470703,27.227302"
1654,北塔区新滩镇派出所旁边,"111.459058,27.257201"
1655,大祥区城南乡茅坪村5组,"111.479552,27.204580"
1656,大祥区火车南站广通大酒店旁,"111.460835,27.216292"
1657,双清区浏阳安置地,"111.496341,27.232708"
1658,北塔区观音庵社区资田路48号门面,"111.461332,27.250761"
1659,双清区石桥乡白马村1组,"111.492090,27.196912"
1660,大祥区邵水西路邵府街综合楼1号,"111.471313,27.235918"
1661,大祥区华龙大酒店第五号门面,"111.464189,27.232271"
1662,北塔区津江大厦5栋4号门面,"111.457000,27.243000"
1663,大祥区西外街水映名城2期9号门面,"111.443865,27.237318"
1664,双清区湘运市场转角综合楼第11号门面,"111.484999,27.237444"
1665,大祥区铜岭社区23-1号地7栋,"111.456717,27.215928"
1666,双清区渡头桥鸡笼乡渡头村1组,"111.563768,27.200841"
1667,大祥区祭旗坡农科所旁,"111.452518,27.215313"
1668,大祥区火车南站安置地13#6栋4单元,"111.462470,27.218418"
1669,大祥区火车南站站前区15号安置地7栋5单元1-3号门面,"111.457994,27.214263"
1670,大祥区沙子坡97号居委会综合楼,"111.461088,27.228244"
1671,大祥区青城国际居民小区15栋6-8号门面,"111.461158,27.222057"
1672,北塔区新滩镇新兴花苑10栋,"111.413152,27.230802"
1673,双清区宝庆东路,"111.498031,27.233278"
1674,大祥区檀江乡月塘村3组,"111.516683,27.174132"
1675,北塔区田江乡苗儿村8组,"111.488777,27.284117"
1676,大祥区大祥一中旁2、3号门面,"111.449248,27.228825"
1677,北塔区田江乡苗儿村7组,"111.488777,27.284117"
1678,北塔区杨家垅,"111.406427,27.233987"
1679,双清区邵石路综合楼9号,"111.489707,27.237474"
1680,大祥区马蹄社区安置地12-8号地,"111.464265,27.219438"
1681,双清区石桥乡马鞍村2组1号,"111.486440,27.222489"
1682,北塔区状元村21栋东头1号门面,"111.452197,27.246489"
1683,大祥区敏州西路敏州农贸市场对面,"111.448546,27.217369"
1684,大祥区西湖路五洲花园10号门面,"111.454685,27.221102"
1685,大祥区魏源大厦路桥花苑门面,"111.456930,27.213175"
1686,大祥区路桥花苑2号门面,"111.456711,27.212826"
1687,双清区邵水东路27号地65号门面,"111.476936,27.213174"
1688,大祥区邵谭路敏洲路戴家坪交汇处,"111.467250,27.230071"
1689,双清区火车站乡卢家村五组,"111.571267,27.270751"
1690,大祥区西湖路林业局9-11号门面,"111.455799,27.232414"
1691,湖南省邵阳,"111.467791,27.238892"
1692,北塔区广电大楼12号门面,"111.457068,27.241251"
1693,大祥区宝庆西路197号1-2间门面,"111.449928,27.230250"
1694,北塔区田江乡高村安置地,"111.452197,27.246489"
1695,北塔区江北狮子塘园艺场礼堂南侧门面,"111.472706,27.267609"
1696,大祥区檀江乡政府院内,"111.460917,27.257914"
1697,北塔区宝城花苑6号楼7-8号,"111.446880,27.247890"
1698,北塔区陈家桥望城坡村7组,"111.427805,27.266361"
1699,双清区渡头桥镇江口村8组,"111.598553,27.201855"
1700,大祥区火车南站9号地11栋2号,"111.462127,27.214494"
1701,大祥区戴家路翡翠花园B栋111号,"111.469190,27.225231"
1702,北塔区龙山路恒大华府商业楼1013房,"111.461717,27.255420"
1703,大祥区西湖路邵阳中等城乡建设职业技术学校综合楼一楼1号,"111.455340,27.223482"
1704,大祥区江南世家8号栋1楼1020-1024号,"111.443576,27.217535"
1705,双清区鼓楼亭57号,"111.478809,27.236297"
1706,大祥区城北路22号地235号,"111.469885,27.240504"
1707,大祥区西湖南路南互通,"111.442028,27.189427"
1708,大祥区西湖路佳惠超市旁,"111.455250,27.231054"
1709,双清区火车站乡泉塘村,"111.557187,27.273701"
1710,双清区双坡北路晨曦英特区A栋0001001号,"111.492739,27.248943"
1711,北塔区状元办事处柘木村61号,"111.450839,27.245250"
1712,双清区五一南路大汉东风步行街B栋1001号,"111.480013,27.238215"
1713,大祥区火车南站27-6栋1-2号门面,"111.462127,27.214494"
1714,双清区石桥乡秀峰社区,"111.494611,27.232223"
1715,大祥区宝庆西路神滩社区居委会六组,"111.447619,27.230572"
1716,大祥区樟树垅城西工程公司门面,"111.440601,27.228186"
1717,大祥区戴家坪社区188号,"111.469207,27.223548"
1718,大祥区锦天生态城门口,"111.434310,27.226603"
1719,北塔区北塔社区蔬菜水果市场19号门面,"111.467072,27.244520"
1720,大祥区三和大酒店一楼大厅,"111.461533,27.216223"
1721,双清区邵水东路日恒电器城马家巷综合楼一栋一楼,"111.471410,27.240069"
1722,双清区秀峰居委会178号,"111.494750,27.231670"
1723,双清区高崇山镇大兴安置地,"111.557763,27.255508"
1724,双清区五一北路47号,"111.476665,27.250188"
1725,双清区双坡南路10栋,"111.496211,27.241943"
1726,双清区东大路省四公司双32-3-负1号,"111.493898,27.243644"
1727,大祥区邵州路魏源国际大酒店楼下,"111.458125,27.214710"
1728,双清区东大路396号,"111.489927,27.241742"
1729,双清区鼓楼亭综合楼2号商铺,"111.478809,27.236297"
1730,双清区双坡南路10栋5号门面,"111.496211,27.241943"
1731,大祥区檀江乡荷叶村9组214号,"111.495650,27.158569"
1732,北塔区田江乡柘木村,"111.455882,27.258090"
1733,大祥区蔡锷乡黄草坪村1组,"111.591238,27.111520"
1734,双清区城东乡观音村1组,"111.496341,27.232708"
1735,大祥区迎春路电信公司门面（马蹄塘4栋24号）,"111.449554,27.225247"
1736,双清区塔北东路280号,"111.483028,27.244658"
1737,大祥区檀江乡台上村10组271号附2号,"111.490485,27.181245"
1738,双清区火车站乡栗山村5组,"111.545589,27.266848"
1739,北塔区江北大市场4栋,"111.454389,27.243165"
1740,大祥区马蹄居委会7组,"111.439091,27.221452"
1741,双清区云水铺乡长林村1组52号,"111.544587,27.224886"
1742,双清区双坡北路中段华西6号综合楼,"111.493360,27.249136"
1743,双清区宝庆东路双清公安分局门面,"111.479996,27.233133"
1744,北塔区茶元头乡新利村2组262号,"111.381387,27.224088"
1745,北塔区状元小区30栋1单元,"111.448177,27.244732"
1746,大祥区湘林市场32号,"111.454374,27.230086"
1747,大祥区火车南站进站口旁,"111.462127,27.214494"
1748,大祥区和盛翡翠星城一层戴家坪1-2号门面,"111.471982,27.230438"
1749,北塔区魏源东路公交停车场2栋1单元2号门面,"111.461014,27.245757"
1750,北塔区南岗冲,"111.412490,27.244883"
1751,双清区陶家冲社区二组,"111.499889,27.235456"
1752,双清区马家一巷蓝天综合楼A栋20号门面,"111.481430,27.239060"
1753,大祥区西湖路7组1号,"111.447697,27.201177"
1754,双清区高崇山社区大汉路,"111.595792,27.262268"
1755,大祥区蔡锷乡陈乔村56号,"111.551342,27.143833"
1756,大祥区城南乡祭旗村3组,"111.448020,27.215908"
1757,双清区沙子坡6组民房,"111.460029,27.227134"
1758,双清区纸板厂菜场旁,"111.498530,27.279199"
1759,大祥区大安路达发楼10号门面,"111.458929,27.223151"
1760,北塔区陈家桥村十字路口,"111.420572,27.268309"
1761,双清区资农菜市场,"111.496341,27.232708"
1762,双清区龙须塘社区东风居委会四组,"111.495698,27.254346"
1763,大祥区蔡锷村兴295号,"111.527209,27.153409"
1764,大祥区双拥路火车南站25-1号门面,"111.462127,27.214494"
1765,大祥区敏州西路汇福郦城小区22-23号门面,"111.436475,27.221753"
1766,双清区东大路3号综合楼,"111.505310,27.251243"
1767,双清区邵阳大道与新华南路交汇处,"111.519503,27.227043"
1768,大祥区火车南站红星社区19号安置地24栋1单元,"111.465203,27.219956"
1769,双清区火车站乡栗山村11组58号,"111.545589,27.266848"
1770,北塔区新滩镇兴隆村肖家组55号,"111.397093,27.235013"
1771,北塔区中驰小区4号门面,"111.452197,27.246489"
1772,双清区田江路（市自来水公司旁边）刘永久等39户集资联建房,"111.480559,27.247805"
1773,大祥区火车南站双拥路北段28号地青城国际小区第六栋,"111.459677,27.222188"
1774,北塔区江北明珠1-2号门面,"111.457125,27.247743"
1775,双清区大汉东风商业步行街B21010号门面,"111.479797,27.238712"
1776,大祥区面铺乡盘比村4组,"111.424217,27.088864"
1777,北塔区状元府邸门面,"111.450391,27.241944"
1778,双清区东大路552号,"111.494590,27.243403"
1779,双清区东大路660号,"111.497039,27.244424"
1780,双清区火车站白云村7组,"111.534035,27.258319"
1781,大祥区百春园85栋,"111.451919,27.223646"
1782,北塔区新滩镇办事处杨家垅46号,"111.406427,27.233987"
1783,双清区昭陵西路117号,"111.477806,27.240795"
1784,大祥区邵阳学院七里坪校区学生公寓22栋一楼,"111.436927,27.198259"
1785,双清区高崇山镇杨梅村十二组,"111.621446,27.247112"
1786,湘桂黔建材城二期B区9栋西头,"111.508300,27.240827"
1787,大祥区人大路19号地11栋门面,"111.464623,27.223673"
1788,大祥区汽车南站旁,"111.453859,27.219453"
1789,大祥区宝庆中路综合楼12-13号门面,"111.464468,27.232119"
1790,双清区虹桥综合楼门面,"111.496341,27.232708"
1791,大祥区遥临巷综合楼5-6号,"111.462905,27.236753"
1792,大祥区迎春路鑫园小区门口,"111.445858,27.225307"
1793,双清区建设南路绿城水郡门面,"111.486635,27.217216"
1794,大祥区脑科医院大门口,"111.454163,27.207348"
1795,大祥区敏州西路汇福郦城小区5号楼,"111.436059,27.222445"
1796,大祥区邵水西路三资旁边第2号门面,"111.475290,27.229225"
1797,双清区高崇山镇荷龙村,"111.550210,27.253332"
1798,大祥区学院路街道雨溪社区居民委员会两河路,"111.414627,27.178612"
1799,大祥区西湖桥头1号(红旗路466号门面),"111.462570,27.235511"
1800,大祥区百春园中心园二号楼十号门面,"111.452069,27.222706"
1801,大祥区火车南站站前区26号地第一间门面,"111.462127,27.214494"
1802,大祥区迎春路与靓春路交汇处1号楼西向起1-2号门面,"111.452194,27.225330"
1803,大祥区火车南站45号安置地31-32号门面,"111.465893,27.220385"
1804,大祥区敏州西路七鑫商务酒店斜对面,"111.432944,27.229584"
1805,大祥区九井湾57号门面,"111.464313,27.232663"
1806,大祥区金鹏嘉苑2栋4号门面,"111.438325,27.225454"
1807,双清区五一北路刘家巷97号,"111.477927,27.250689"
1808,北塔区第一城3#1030-1031,"111.452197,27.246489"
1809,大祥区檀江乡清风村8组183号,"111.459254,27.172772"
1810,大祥区檀江乡茶元村6组162号,"111.525239,27.162165"
1811,大祥区火车南站站前小区27号地8栋1单元,"111.462127,27.214494"
